OrientationDeg,1635830348046,3533797702145,282,-5,-47
OrientationDeg,1635830348062,3533813702145,282,-5,-47
OrientationDeg,1635830348078,3533829702145,282,-5,-47
OrientationDeg,1635830348094,3533845702145,282,-5,-47
OrientationDeg,1635830348110,3533861702145,282,-5,-47
OrientationDeg,1635830348126,3533877702145,282,-5,-47
OrientationDeg,1635830348142,3533893702145,282,-5,-47
OrientationDeg,1635830348159,3533909702145,282,-5,-47
OrientationDeg,1635830348175,3533925702145,282,-5,-47
OrientationDeg,1635830348191,3533941702145,282,-5,-47
OrientationDeg,1635830348207,3533957702145,282,-5,-47
OrientationDeg,1635830348222,3533973702145,282,-5,-47
OrientationDeg,1635830348238,3533989702145,282,-5,-47
OrientationDeg,1635830348254,3534005702145,282,-5,-47
OrientationDeg,1635830348270,3534021702145,282,-5,-47
Raw,1635830349434,3552699000000,18,,-1319862014735559876,0.6607303619384766,397.50515134073794,11.516606918967685,60.072928379520135,2,23,0.0,16399,191967360600389,806,21.4,98.94319915771484,5.756499767303467,16,0.0,0.0,1.57542003E9,,,,0,,1,0.07,17.9,0.0,0.0,,,,
Raw,1635830349434,3552699000000,18,,-1319862014735559876,0.6607303619384766,397.50515134073794,11.516606918967685,60.072928379520135,2,11,0.0,16399,191953357149735,122,17.9,-200.43162536621094,3.752000331878662,16,0.0,0.0,1.56109798E9,,,,0,,5,0.27,13.599999999999998,-2597.60693359375,30.36346435546875,,,,
Raw,1635830349434,3552699000000,18,,-1319862014735559876,0.6607303619384766,397.50515134073794,11.516606918967685,60.072928379520135,2,9,0.0,16399,191953313356524,1051,19.0,68.7885513305664,5.866000175476074,16,0.0,0.0,1.56109798E9,,,,0,,5,0.27,14.7,-2597.60693359375,30.36346435546875,,,,
OrientationDeg,1635830348286,3534037702145,282,-5,-47
OrientationDeg,1635830348302,3534053702145,282,-5,-47
OrientationDeg,1635830348318,3534069702145,282,-5,-47
OrientationDeg,1635830348334,3534085702145,282,-5,-47
OrientationDeg,1635830348350,3534101702145,282,-5,-47
OrientationDeg,1635830348366,3534117702145,282,-5,-47
OrientationDeg,1635830348382,3534133702145,282,-5,-47
